human_gene_id	human_gene_symbol	chimp_gene_id	chimp_gene_symbol	orthology_type	perc_id
ENSG00000181817	LSM10	ENSPTRG00000000539	LSM10	ortholog_one2one	100
ENSG00000181991	MRPS11	ENSPTRG00000007420	MRPS11	ortholog_one2one	98.9691
ENSG00000182004	SNRPE	ENSPTRG00000051412		ortholog_one2many	66.3043
ENSG00000182117	NOP10	ENSPTRG00000006880	NOP10	ortholog_one2one	100
ENSG00000182134	TDRKH	ENSPTRG00000001297	TDRKH	ortholog_one2one	96.9697
ENSG00000182154	MRPL41	ENSPTRG00000028973	MRPL41	ortholog_one2one	100
ENSG00000182173	TSEN54	ENSPTRG00000009646	TSEN54	ortholog_one2one	96.3878
ENSG00000182180	MRPS16	ENSPTRG00000002627	MRPS16	ortholog_one2one	100
ENSG00000182196	ARL6IP4	ENSPTRG00000005590	ARL6IP4	ortholog_one2one	97.8903
ENSG00000182774	RPS17	ENSPTRG00000052390		ortholog_one2one	72.5926
ENSG00000182810	DDX28	ENSPTRG00000008258	DDX28	ortholog_one2one	98.7037
ENSG00000182872	RBM10	ENSPTRG00000021837	RBM10	ortholog_one2one	97.6344
ENSG00000182899	RPL35A	ENSPTRG00000015800	RPL35A	ortholog_one2one	100
ENSG00000182934	SRPRA	ENSPTRG00000028360	SRPRA	ortholog_one2one	100
ENSG00000182944	EWSR1	ENSPTRG00000014218	EWSR1	ortholog_one2one	99.6951
ENSG00000182973	CNOT10	ENSPTRG00000014722	CNOT10	ortholog_one2one	99.1936
ENSG00000183011	NAA38	ENSPTRG00000008712	NAA38	ortholog_one2one	98.4
ENSG00000183207	RUVBL2	ENSPTRG00000011270	RUVBL2	ortholog_one2one	100
ENSG00000183258	DDX41	ENSPTRG00000017589	DDX41	ortholog_one2one	99.1961
ENSG00000183431	SF3A3	ENSPTRG00000000559	SF3A3	ortholog_one2one	100
ENSG00000183496	MEX3B	ENSPTRG00000007373	MEX3B	ortholog_one2one	99.6485
ENSG00000183520	UTP11	ENSPTRG00000000561	UTP11	ortholog_one2one	99.6047
ENSG00000183570	PCBP3	ENSPTRG00000014010	PCBP3	ortholog_one2one	76.2803
ENSG00000183617	MRPL54	ENSPTRG00000010276	MRPL54	ortholog_one2one	98.5507
ENSG00000183684	ALYREF	ENSPTRG00000009774	ALYREF	ortholog_one2one	98.1061
ENSG00000183751	TBL3	ENSPTRG00000007621	TBL3	ortholog_one2one	99.1337
ENSG00000183808	RBM12B	ENSPTRG00000020420	RBM12B	ortholog_one2one	87.3127
ENSG00000184083	FAM120C	ENSPTRG00000021935	FAM120C	ortholog_one2one	99.7263
ENSG00000184110	EIF3C	ENSPTRG00000007935		ortholog_one2many	29.7919
ENSG00000184209	SNRNP35	ENSPTRG00000023573	SNRNP35	ortholog_one2one	99.5935
ENSG00000184220	CMSS1	ENSPTRG00000015157	CMSS1	ortholog_one2one	98.2079
ENSG00000184571	PIWIL3	ENSPTRG00000014180	PIWIL3	ortholog_one2one	98.6254
ENSG00000184575	XPOT	ENSPTRG00000005173	XPOT	ortholog_one2one	100
ENSG00000184672	RALYL	ENSPTRG00000020381	RALYL	ortholog_one2one	100
ENSG00000184708	EIF4ENIF1	ENSPTRG00000047036	EIF4ENIF1	ortholog_one2many	99.8985
ENSG00000184735	DDX53	ENSPTRG00000028313	DDX53	ortholog_one2one	96.5135
ENSG00000184863	RBM33	ENSPTRG00000019911	RBM33	ortholog_one2one	99.7436
ENSG00000184898	RBM43	ENSPTRG00000046668	RBM43	ortholog_one2one	98.0392
ENSG00000184924	PTRHD1	ENSPTRG00000011716	PTRHD1	ortholog_one2one	100
ENSG00000184967	NOC4L	ENSPTRG00000050596	NOC4L	ortholog_one2one	98.8372
ENSG00000185085	INTS5	ENSPTRG00000003777	INTS5	ortholog_one2one	99.8037
ENSG00000185163	DDX51	ENSPTRG00000005647	DDX51	ortholog_one2one	94.5946
ENSG00000185246	PRPF39	ENSPTRG00000006304	PRPF39	ortholog_one2one	99.8505
ENSG00000185272	RBM11	ENSPTRG00000013786	RBM11	ortholog_one2one	99.6441
ENSG00000185414	MRPL30	ENSPTRG00000012275	MRPL30	ortholog_one2one	98.7578
ENSG00000185418	TARS3	ENSPTRG00000007516	TARS3	ortholog_one2one	99.3766
ENSG00000185608	MRPL40	ENSPTRG00000014061	MRPL40	ortholog_one2one	98.0583
ENSG00000185650	ZFP36L1	ENSPTRG00000051193	ZFP36L1	ortholog_one2one	99.7041
ENSG00000185721	DRG1	ENSPTRG00000014272	DRG1	ortholog_one2many	100
ENSG00000185728	YTHDF3	ENSPTRG00000049135	YTHDF3	ortholog_one2one	97.094
ENSG00000185736	ADARB2	ENSPTRG00000002241	ADARB2	ortholog_one2one	85.115
ENSG00000185745	IFIT1	ENSPTRG00000042784	IFIT1	ortholog_one2one	98.3264
ENSG00000185946	RNPC3	ENSPTRG00000033902	RNPC3	ortholog_one2one	99.8066
ENSG00000186416	NKRF	ENSPTRG00000022226	NKRF	ortholog_one2one	100
ENSG00000186468	RPS23	ENSPTRG00000017052	RPS23	ortholog_one2one	100
ENSG00000186566	GPATCH8	ENSPTRG00000009278	GPATCH8	ortholog_one2one	99.6005
ENSG00000186666	BCDIN3D	ENSPTRG00000004916	BCDIN3D	ortholog_one2one	99.3151
ENSG00000186834	HEXIM1	ENSPTRG00000049378	HEXIM1	ortholog_one2one	100
ENSG00000187024	PTRH1	ENSPTRG00000021394	PTRH1	ortholog_one2one	100
ENSG00000187051	RPS19BP1	ENSPTRG00000014399	RPS19BP1	ortholog_one2one	100
ENSG00000187191	DAZ3	ENSPTRG00000047116		ortholog_many2many	74.6575
ENSG00000187556	NANOS3	ENSPTRG00000010568	NANOS3	ortholog_one2one	99.4792
ENSG00000187742	SECISBP2	ENSPTRG00000021094	SECISBP2	ortholog_one2one	99.1803
ENSG00000187772	LIN28B	ENSPTRG00000018453	LIN28B	ortholog_one2one	98.8
ENSG00000187959	CPSF4L	ENSPTRG00000009598	CPSF4L	ortholog_one2one	100
ENSG00000188120	DAZ1	ENSPTRG00000047116		ortholog_many2many	43.8172
ENSG00000188177	ZC3H6	ENSPTRG00000012363	ZC3H6	ortholog_one2one	98.9907
ENSG00000188425	NANOS2	ENSPTRG00000011172	NANOS2	ortholog_one2one	100
ENSG00000188573	FBLL1	ENSPTRG00000046755	FBLL1	ortholog_one2one	87.4251
ENSG00000188613	NANOS1	ENSPTRG00000013314	NANOS1	ortholog_one2one	98.6301
ENSG00000188655	RNASE9	ENSPTRG00000006098	RNASE9	ortholog_one2one	94.6078
ENSG00000188739	RBM34	ENSPTRG00000032432	RBM34	ortholog_one2many	97.907
ENSG00000188846	RPL14	ENSPTRG00000011963	RPL14	ortholog_one2one	97.2093
ENSG00000188917	TRMT2B	ENSPTRG00000047165		ortholog_one2many	92.6587
ENSG00000188976	NOC2L	ENSPTRG00000050965		ortholog_one2many	89.7196
ENSG00000189007	ADAT2	ENSPTRG00000018669	ADAT2	ortholog_one2one	99.4764
ENSG00000189091	SF3B3	ENSPTRG00000008308	SF3B3	ortholog_one2one	100
ENSG00000189306	RRP7A	ENSPTRG00000033935		ortholog_one2one	53.9286
ENSG00000196116	TDRD7	ENSPTRG00000022912	TDRD7	ortholog_one2one	99.6357
ENSG00000196141	SPATS2L	ENSPTRG00000012785	SPATS2L	ortholog_one2one	100
ENSG00000196235	SUPT5H	ENSPTRG00000010971	SUPT5H	ortholog_one2one	97.8841
ENSG00000196305	IARS1	ENSPTRG00000021108	IARS1	ortholog_one2one	90.8082
ENSG00000196361	ELAVL3	ENSPTRG00000010506	ELAVL3	ortholog_one2one	100
ENSG00000196363	WDR5	ENSPTRG00000023653	WDR5	ortholog_one2one	100
ENSG00000196365	LONP1	ENSPTRG00000010339	LONP1	ortholog_one2one	99.6872
ENSG00000196419	XRCC6	ENSPTRG00000045824	XRCC6	ortholog_one2many	100
ENSG00000196449	YRDC	ENSPTRG00000000557	YRDC	ortholog_one2one	99.6416
ENSG00000196497	IPO4	ENSPTRG00000006200	IPO4	ortholog_one2one	98.9824
ENSG00000196504	PRPF40A	ENSPTRG00000012543	PRPF40A	ortholog_one2one	95.5761
ENSG00000196664	TLR7	ENSPTRG00000028318	TLR7	ortholog_one2one	99.428
ENSG00000196678	ERI2	ENSPTRG00000023918	ERI2	ortholog_one2one	85.5282
ENSG00000196793	ZNF239	ENSPTRG00000052001		ortholog_one2one	79.0393
ENSG00000196943	NOP9	ENSPTRG00000033813	NOP9	ortholog_one2one	98.8994
ENSG00000197102	DYNC1H1	ENSPTRG00000006735	DYNC1H1	ortholog_one2one	99.957
ENSG00000197111	PCBP2	ENSPTRG00000005018	PCBP2	ortholog_one2one	100
ENSG00000197114	ZGPAT	ENSPTRG00000013750	ZGPAT	ortholog_one2one	99.4129
ENSG00000197157	SND1	ENSPTRG00000023911	SND1	ortholog_one2one	99.8901
ENSG00000197181	PIWIL2	ENSPTRG00000022613	PIWIL2	ortholog_one2one	98.9723
ENSG00000197223	C1D	ENSPTRG00000023558	C1D	ortholog_one2one	99.2908
ENSG00000197345	MRPL21	ENSPTRG00000003988	MRPL21	ortholog_one2one	98.5366
ENSG00000197381	ADARB1	ENSPTRG00000013997	ADARB1	ortholog_one2one	99.8573
ENSG00000197451	HNRNPAB	ENSPTRG00000017601	HNRNPAB	ortholog_one2one	99.6988
ENSG00000197498	RPF2	ENSPTRG00000018503	RPF2	ortholog_one2one	100
ENSG00000197728	RPS26	ENSPTRG00000045075		ortholog_one2one	96.5217
ENSG00000197958	RPL12	ENSPTRG00000050236		ortholog_one2one	95.7576
ENSG00000197976	AKAP17A	ENSPTRG00000042976	AKAP17A	ortholog_one2one	98.5611
ENSG00000198000	NOL8	ENSPTRG00000021109	NOL8	ortholog_one2one	98.629
ENSG00000198015	MRPL42	ENSPTRG00000022791	MRPL42	ortholog_one2one	91.5493
ENSG00000198034	RPS4X	ENSPTRG00000022025	RPS4X	ortholog_one2one	100
ENSG00000198042	MAK16	ENSPTRG00000020149	MAK16	ortholog_one2one	99.3333
ENSG00000198056	PRIM1	ENSPTRG00000022987	PRIM1	ortholog_one2one	100
ENSG00000198231	DDX42	ENSPTRG00000009523	DDX42	ortholog_one2one	99.7868
ENSG00000198242	RPL23A	ENSPTRG00000051034		ortholog_one2one	96.1538
ENSG00000198265	HELZ	ENSPTRG00000009562	HELZ	ortholog_one2one	99.6395
ENSG00000198492	YTHDF2	ENSPTRG00000000439	YTHDF2	ortholog_one2one	98.1002
ENSG00000198692	EIF1AY	ENSPTRG00000022504	EIF1AY	ortholog_one2one	99.3056
ENSG00000198700	IPO9	ENSPTRG00000023652	IPO9	ortholog_one2one	100
ENSG00000198755	RPL10A	ENSPTRG00000018085	RPL10A	ortholog_one2one	100
ENSG00000198791	CNOT7	ENSPTRG00000044125	CNOT7	ortholog_one2one	100
ENSG00000198860	TSEN15	ENSPTRG00000023202	TSEN15	ortholog_one2one	99.4152
ENSG00000198874	TYW1	ENSPTRG00000042902		ortholog_one2one	78.6885
ENSG00000198900	TOP1	ENSPTRG00000013498	TOP1	ortholog_one2one	100
ENSG00000198917	SPOUT1	ENSPTRG00000023427	SPOUT1	ortholog_one2one	99.2021
ENSG00000198918	RPL39	ENSPTRG00000047310	RPL39	ortholog_one2one	100
ENSG00000198919	DZIP3	ENSPTRG00000024365	DZIP3	ortholog_one2one	98.9238
ENSG00000198952	SMG5	ENSPTRG00000049282	SMG5	ortholog_one2many	93.4055
ENSG00000203791	EEF1AKMT2	ENSPTRG00000032571	EEF1AKMT2	ortholog_one2one	99.3127
ENSG00000203867	RBM20	ENSPTRG00000029726	RBM20	ortholog_one2one	97.229
ENSG00000204010	IFIT1B	ENSPTRG00000029833	IFIT1B	ortholog_one2one	60.1266
ENSG00000204316	MRPL38	ENSPTRG00000030775	MRPL38	ortholog_one2one	96.0526
ENSG00000204764	RANBP17	ENSPTRG00000028506	RANBP17	ortholog_one2one	99.4485
ENSG00000204822	MRPL53	ENSPTRG00000044829	MRPL53	ortholog_one2one	99.1071
ENSG00000204842	ATXN2	ENSPTRG00000029540	ATXN2	ortholog_one2one	98.8745
ENSG00000205022	PABPN1L	ENSPTRG00000031120	PABPN1L	ortholog_one2one	98.2014
ENSG00000205323	SARNP	ENSPTRG00000029747	SARNP	ortholog_one2one	100
ENSG00000205339	IPO7	ENSPTRG00000028713	IPO7	ortholog_one2one	99.9037
ENSG00000205571	SMN2	ENSPTRG00000016955	SMN2	ortholog_one2one	100
ENSG00000205609	EIF3CL	ENSPTRG00000007935		ortholog_one2many	29.7593
ENSG00000205916	DAZ4	ENSPTRG00000047116		ortholog_many2many	45.3665
ENSG00000205937	RNPS1	ENSPTRG00000031310	RNPS1	ortholog_one2one	99.6721
ENSG00000205944	DAZ2	ENSPTRG00000047116		ortholog_many2many	51.682
ENSG00000205978	NYNRIN	ENSPTRG00000006219	NYNRIN	ortholog_one2one	99.2624
ENSG00000206557	TRIM71	ENSPTRG00000030286	TRIM71	ortholog_one2one	100
ENSG00000211460	TSN	ENSPTRG00000012420	TSN	ortholog_one2one	100
ENSG00000213079	SCAF8	ENSPTRG00000018727	SCAF8	ortholog_one2one	99.0559
ENSG00000213246	SUPT4H1	ENSPTRG00000009451	SUPT4H1	ortholog_one2one	100
ENSG00000213339	QTRT1	ENSPTRG00000010481	QTRT1	ortholog_one2one	100
ENSG00000213516	RBMXL1	ENSPTRG00000052587	RBMX	ortholog_many2many	95.3846
ENSG00000213523	SRA1	ENSPTRG00000017314	SRA1	ortholog_one2one	99.5536
ENSG00000213782	DDX47	ENSPTRG00000033743	DDX47	ortholog_one2one	91.6484
ENSG00000214022	REPIN1	ENSPTRG00000033818	REPIN1	ortholog_one2many	99.5192
ENSG00000214026	MRPL23	ENSPTRG00000033746	MRPL23	ortholog_one2many	73.8562
ENSG00000214274	ANG	ENSPTRG00000043768	ANG	ortholog_one2one	99.3197
ENSG00000214575	CPEB1	ENSPTRG00000034062	CPEB1	ortholog_one2one	95.4082
ENSG00000214753	HNRNPUL2	ENSPTRG00000034359	HNRNPUL2	ortholog_one2one	99.4645
ENSG00000214944	ARHGEF28	ENSPTRG00000034340	ARHGEF28	ortholog_one2one	98.7683
ENSG00000215301	DDX3X	ENSPTRG00000049651	DDX3X	ortholog_one2one	97.1299
ENSG00000218819	TDRD15	ENSPTRG00000024174	TDRD15	ortholog_one2one	98.5522
ENSG00000218823	PAPOLB	ENSPTRG00000045383	PAPOLB	ortholog_one2one	97.4882
ENSG00000218891	ZNF579	ENSPTRG00000011517	ZNF579	ortholog_one2one	100
ENSG00000219200	RNASEK	ENSPTRG00000030994	RNASEK	ortholog_one2one	100
ENSG00000221983	UBA52	ENSPTRG00000010713	KXD1	ortholog_one2one	100
ENSG00000223496	EXOSC6	ENSPTRG00000008296	EXOSC6	ortholog_one2one	99.6324
ENSG00000224470	ATXN1L	ENSPTRG00000039075	ATXN1L	ortholog_one2one	99.8549
ENSG00000225921	NOL7	ENSPTRG00000049899		ortholog_one2many	99.2218
ENSG00000226941	RBMY1J	ENSPTRG00000047385		ortholog_many2many	94.1532
ENSG00000227057	WDR46	ENSPTRG00000018040	WDR46	ortholog_one2one	99.3443
ENSG00000229474	PATL2	ENSPTRG00000041536	PATL2	ortholog_one2one	99.2634
ENSG00000233927	RPS28	ENSPTRG00000040141	RPS28	ortholog_one2one	100
ENSG00000234414	RBMY1A1	ENSPTRG00000047385		ortholog_many2many	93.75
ENSG00000239306	RBM14	ENSPTRG00000003934	RBM4	ortholog_one2one	99.8505
ENSG00000239713	APOBEC3G	ENSPTRG00000014387	APOBEC3G	ortholog_one2one	95.0521
ENSG00000239789	MRPS17	ENSPTRG00000019203	MRPS17	ortholog_one2many	99.2308
ENSG00000240344	PPIL3	ENSPTRG00000012793	PPIL3	ortholog_one2one	99.3789
ENSG00000240563	L1TD1	ENSPTRG00000034387	L1TD1	ortholog_one2one	97.9191
ENSG00000240682	ISY1	ENSPTRG00000015367	ISY1	ortholog_one2one	99.2982
ENSG00000241058	NSUN6	ENSPTRG00000002340	NSUN6	ortholog_one2one	94.6695
ENSG00000241945	PWP2	ENSPTRG00000013969	PWP2	ortholog_one2one	99.7824
ENSG00000242265	PEG10	ENSPTRG00000023648	PEG10	ortholog_one2one	98.5951
ENSG00000242372	EIF6	ENSPTRG00000013435	EIF6	ortholog_one2one	100
ENSG00000242389	RBMY1E	ENSPTRG00000047385		ortholog_many2many	93.3468
ENSG00000242485	MRPL20	ENSPTRG00000000029	MRPL20	ortholog_one2one	68.4564
ENSG00000242875	RBMY1B	ENSPTRG00000047385		ortholog_many2many	93.75
ENSG00000243147	MRPL33	ENSPTRG00000011779	MRPL33	ortholog_one2one	100
ENSG00000243927	MRPS6	ENSPTRG00000013877	MRPS6	ortholog_one2one	100
ENSG00000244395	RBMY1D	ENSPTRG00000047385		ortholog_many2many	93.5484
ENSG00000244462	RBM12	ENSPTRG00000040708	RBM12	ortholog_one2many	100
ENSG00000247626	MARS2	ENSPTRG00000047853	MARS2	ortholog_one2one	99.1568
ENSG00000253626	EIF5AL1	ENSPTRG00000042721		ortholog_one2one	95.4545
ENSG00000253729	PRKDC	ENSPTRG00000020229	PRKDC	ortholog_one2one	99.5882
ENSG00000253797	UTP14C	ENSPTRG00000050996	UTP14C	ortholog_one2one	98.9556
ENSG00000254093	PINX1	ENSPTRG00000019980	PINX1	ortholog_one2one	98.1707
ENSG00000254535	PABPC4L	ENSPTRG00000045513	PABPC4L	ortholog_one2one	88.6487
ENSG00000254726	MEX3A	ENSPTRG00000030373	MEX3A	ortholog_one2one	100
ENSG00000254772	EEF1G	ENSPTRG00000039432		ortholog_one2many	97.0252
ENSG00000256453	DND1	ENSPTRG00000017324	DND1	ortholog_one2one	99.7167
ENSG00000257218	GATC	ENSPTRG00000049887	GATC	ortholog_one2one	98.5294
ENSG00000258436	RNASE12	ENSPTRG00000030807	RNASE12	ortholog_one2one	99.3197
ENSG00000258818	RNASE4	ENSPTRG00000044163	RNASE4	ortholog_one2one	99.3197
ENSG00000259494	MRPL46	ENSPTRG00000007419	MRPL46	ortholog_one2one	98.5663
ENSG00000261236	BOP1	ENSPTRG00000020690	BOP1	ortholog_one2one	98.9276
ENSG00000262814	MRPL12	ENSPTRG00000043438	MRPL12	ortholog_one2one	99.4949
ENSG00000266967	AARSD1	ENSPTRG00000009230	PTGES3L	ortholog_one2one	97.3301
ENSG00000269058	CALR3	ENSPTRG00000010645	CALR3	ortholog_one2one	99.4792
ENSG00000269437	NXF2B	ENSPTRG00000048802		ortholog_many2many	97.4441
